municipality,treated,week_index,week_start,is_post,week_rel,revenue_pc
Middelfart,TRUE,16,2024-12-09,TRUE,3,5.625226923349588
Nordfyns,TRUE,16,2024-12-09,TRUE,3,4.863232263051086
Nyborg,FALSE,16,2024-12-09,TRUE,3,5.474022140121788
Odense,TRUE,16,2024-12-09,TRUE,3,5.048356243691909
Svendborg,TRUE,16,2024-12-09,TRUE,3,5.788021990609364
Soenderborg,TRUE,16,2024-12-09,TRUE,3,5.415428271076895
Toender,TRUE,16,2024-12-09,TRUE,3,4.822750869845056
Varde,TRUE,16,2024-12-09,TRUE,3,5.639349816120991
Vejen,TRUE,16,2024-12-09,TRUE,3,5.838074166243062
Vejle,TRUE,16,2024-12-09,TRUE,3,5.224308410608545
Aeroe,TRUE,16,2024-12-09,TRUE,3,5.40420876793193
Aabenraa,TRUE,16,2024-12-09,TRUE,3,5.482332519010693
Favrskov,FALSE,16,2024-12-09,TRUE,3,5.471693092589667
Hedensted,TRUE,16,2024-12-09,TRUE,3,5.80780600894071
Herning,FALSE,16,2024-12-09,TRUE,3,5.644514460808735
Holstebro,TRUE,16,2024-12-09,TRUE,3,5.171334920780015
Horsens,FALSE,16,2024-12-09,TRUE,3,5.195238154025097
Ikast-Brande,FALSE,16,2024-12-09,TRUE,3,5.403432892474449
Lemvig,TRUE,16,2024-12-09,TRUE,3,5.540536416284237
Norddjurs,FALSE,16,2024-12-09,TRUE,3,5.359393682276998
Odder,FALSE,16,2024-12-09,TRUE,3,5.426544530535175
Randers,FALSE,16,2024-12-09,TRUE,3,5.350601868421398
Ringkoebing-Skjern,FALSE,16,2024-12-09,TRUE,3,5.140722063711584
Samsoe,FALSE,16,2024-12-09,TRUE,3,5.719915547028923
Silkeborg,TRUE,16,2024-12-09,TRUE,3,5.566773833188737
Skanderborg,FALSE,16,2024-12-09,TRUE,3,5.688741576753122
Skive,FALSE,16,2024-12-09,TRUE,3,4.756019294775337
Struer,TRUE,16,2024-12-09,TRUE,3,5.3293312958699
Syddjurs,FALSE,16,2024-12-09,TRUE,3,5.63437201219576
Viborg,TRUE,16,2024-12-09,TRUE,3,5.68211567094381
Aarhus,TRUE,16,2024-12-09,TRUE,3,5.254103242610038
Broenderslev,FALSE,16,2024-12-09,TRUE,3,5.294924728765619
Frederikshavn,TRUE,16,2024-12-09,TRUE,3,5.617914190593952
Hjoerring,FALSE,16,2024-12-09,TRUE,3,5.793919245718955
Jammerbugt,TRUE,16,2024-12-09,TRUE,3,5.861762317955001
Laesoe,FALSE,16,2024-12-09,TRUE,3,5.893016235629287
Mariagerfjord,FALSE,16,2024-12-09,TRUE,3,5.1144556605524265
Morsoe,TRUE,16,2024-12-09,TRUE,3,5.617731717198514
Rebild,TRUE,16,2024-12-09,TRUE,3,5.235825543650485
Thisted,FALSE,16,2024-12-09,TRUE,3,5.522753729530223
Vesthimmerland,TRUE,16,2024-12-09,TRUE,3,4.9602347173756165
Aalborg,TRUE,16,2024-12-09,TRUE,3,5.5031260562649225
Albertslund,FALSE,17,2024-12-16,TRUE,4,5.585016507920859
Alleroed,FALSE,17,2024-12-16,TRUE,4,5.4684450098594235
Ballerup,FALSE,17,2024-12-16,TRUE,4,4.832697518350359
Bornholm,FALSE,17,2024-12-16,TRUE,4,5.525953378323217
Broendby,TRUE,17,2024-12-16,TRUE,4,5.166665090492977
Dragoer,TRUE,17,2024-12-16,TRUE,4,5.01412607870806
Egedal,FALSE,17,2024-12-16,TRUE,4,5.579305132003972
Fredensborg,FALSE,17,2024-12-16,TRUE,4,5.377106151388561
Frederiksberg,FALSE,17,2024-12-16,TRUE,4,5.006060434802843
Frederikssund,TRUE,17,2024-12-16,TRUE,4,5.219902826795202
Furesoe,FALSE,17,2024-12-16,TRUE,4,5.465741895390261
Gentofte,TRUE,17,2024-12-16,TRUE,4,5.333072251728157
Gladsaxe,FALSE,17,2024-12-16,TRUE,4,5.238664196632246
Glostrup,TRUE,17,2024-12-16,TRUE,4,5.181737413297569
Gribskov,TRUE,17,2024-12-16,TRUE,4,5.157597798623178
Halsnaes,FALSE,17,2024-12-16,TRUE,4,5.466771216296945
Helsingoer,TRUE,17,2024-12-16,TRUE,4,5.735270196898105
Herlev,FALSE,17,2024-12-16,TRUE,4,5.126579900495126
Hilleroed,FALSE,17,2024-12-16,TRUE,4,6.1667701375362425
Hvidovre,FALSE,17,2024-12-16,TRUE,4,5.634360271864232
Hoeje-Taastrup,FALSE,17,2024-12-16,TRUE,4,5.2392547654841275
Hoersholm,FALSE,17,2024-12-16,TRUE,4,5.45131916608402
Ishoej,FALSE,17,2024-12-16,TRUE,4,5.016855349885227
Koebenhavn,TRUE,17,2024-12-16,TRUE,4,5.12191445464379
Lyngby-Taarbaek,TRUE,17,2024-12-16,TRUE,4,5.2578193995135605
Rudersdal,TRUE,17,2024-12-16,TRUE,4,4.654992549208994
Roedovre,TRUE,17,2024-12-16,TRUE,4,5.21313065326699
Taarnby,TRUE,17,2024-12-16,TRUE,4,5.570095805823338
Vallensbaek,FALSE,17,2024-12-16,TRUE,4,6.016343551063452
Faxe,FALSE,17,2024-12-16,TRUE,4,5.406976183870249
Greve,TRUE,17,2024-12-16,TRUE,4,5.238626556843099
Guldborgsund,TRUE,17,2024-12-16,TRUE,4,5.834194881299463
Holbaek,TRUE,17,2024-12-16,TRUE,4,5.768983650838236
Kalundborg,TRUE,17,2024-12-16,TRUE,4,4.832038834302525
Koege,TRUE,17,2024-12-16,TRUE,4,5.348860911761371
Lejre,FALSE,17,2024-12-16,TRUE,4,5.61971033243784
Lolland,TRUE,17,2024-12-16,TRUE,4,5.424699437931524
Naestved,TRUE,17,2024-12-16,TRUE,4,5.323326637818159
Odsherred,FALSE,17,2024-12-16,TRUE,4,5.2202151659329115
Ringsted,FALSE,17,2024-12-16,TRUE,4,5.305549374232733
Roskilde,TRUE,17,2024-12-16,TRUE,4,5.419306640577673
Slagelse,TRUE,17,2024-12-16,TRUE,4,5.179337006046559
Solroed,TRUE,17,2024-12-16,TRUE,4,5.187090946803674
Soroe,FALSE,17,2024-12-16,TRUE,4,5.590732826997033
Stevns,TRUE,17,2024-12-16,TRUE,4,6.10953640739223
Vordingborg,FALSE,17,2024-12-16,TRUE,4,5.2404284285808975
Assens,FALSE,17,2024-12-16,TRUE,4,5.263253935909687
Billund,FALSE,17,2024-12-16,TRUE,4,5.2346736793907365
Esbjerg,FALSE,17,2024-12-16,TRUE,4,5.8415865187785165
Fanoe,FALSE,17,2024-12-16,TRUE,4,5.163182137123711
Fredericia,FALSE,17,2024-12-16,TRUE,4,4.664127111819867
Faaborg-Midtfyn,FALSE,17,2024-12-16,TRUE,4,5.515232102439833
Haderslev,FALSE,17,2024-12-16,TRUE,4,4.681279700083236
Kerteminde,TRUE,17,2024-12-16,TRUE,4,4.869301887003449
Kolding,FALSE,17,2024-12-16,TRUE,4,5.848607393481465
Langeland,TRUE,17,2024-12-16,TRUE,4,5.553739788729481
Middelfart,TRUE,17,2024-12-16,TRUE,4,5.410250963130239
Nordfyns,TRUE,17,2024-12-16,TRUE,4,4.8005715088348735
Nyborg,FALSE,17,2024-12-16,TRUE,4,5.200661469937518
Odense,TRUE,17,2024-12-16,TRUE,4,4.89923534125265
Svendborg,TRUE,17,2024-12-16,TRUE,4,5.626869762702228
Soenderborg,TRUE,17,2024-12-16,TRUE,4,5.230658669738108
Toender,TRUE,17,2024-12-16,TRUE,4,4.796554393285655
Varde,TRUE,17,2024-12-16,TRUE,4,5.534020963332015
Vejen,TRUE,17,2024-12-16,TRUE,4,5.747827445498885
Vejle,TRUE,17,2024-12-16,TRUE,4,5.053889645901188
Aeroe,TRUE,17,2024-12-16,TRUE,4,5.193682121453892
Aabenraa,TRUE,17,2024-12-16,TRUE,4,5.262755174373284
Favrskov,FALSE,17,2024-12-16,TRUE,4,5.298794125068245
Hedensted,TRUE,17,2024-12-16,TRUE,4,5.566525324114919
Herning,FALSE,17,2024-12-16,TRUE,4,5.483462010755419
Holstebro,TRUE,17,2024-12-16,TRUE,4,4.990418559598953
Horsens,FALSE,17,2024-12-16,TRUE,4,5.132589908897577
Ikast-Brande,FALSE,17,2024-12-16,TRUE,4,5.336856878211203
Lemvig,TRUE,17,2024-12-16,TRUE,4,5.483335356801199
Norddjurs,FALSE,17,2024-12-16,TRUE,4,5.360025253820824
Odder,FALSE,17,2024-12-16,TRUE,4,5.30284820475517
Randers,FALSE,17,2024-12-16,TRUE,4,5.196568852372239
Ringkoebing-Skjern,FALSE,17,2024-12-16,TRUE,4,4.925224925396046
Samsoe,FALSE,17,2024-12-16,TRUE,4,5.692942275524187
Silkeborg,TRUE,17,2024-12-16,TRUE,4,5.3852702993130315
Skanderborg,FALSE,17,2024-12-16,TRUE,4,5.456012449539335
Skive,FALSE,17,2024-12-16,TRUE,4,4.514935999598687
Struer,TRUE,17,2024-12-16,TRUE,4,5.13615287740816
Syddjurs,FALSE,17,2024-12-16,TRUE,4,5.45124443754228
Viborg,TRUE,17,2024-12-16,TRUE,4,5.534325493412822
Aarhus,TRUE,17,2024-12-16,TRUE,4,5.224327042647337
Broenderslev,FALSE,17,2024-12-16,TRUE,4,5.09210524326256
Frederikshavn,TRUE,17,2024-12-16,TRUE,4,5.568183788291919
Hjoerring,FALSE,17,2024-12-16,TRUE,4,5.5008051502653394
Jammerbugt,TRUE,17,2024-12-16,TRUE,4,5.622711589055932
Laesoe,FALSE,17,2024-12-16,TRUE,4,5.524947388184639
Mariagerfjord,FALSE,17,2024-12-16,TRUE,4,5.220946183076654
Morsoe,TRUE,17,2024-12-16,TRUE,4,5.241769823051184
Rebild,TRUE,17,2024-12-16,TRUE,4,5.020601147825967
Thisted,FALSE,17,2024-12-16,TRUE,4,5.149349498941718
Vesthimmerland,TRUE,17,2024-12-16,TRUE,4,4.850384702021667
Aalborg,TRUE,17,2024-12-16,TRUE,4,5.176048780667224
Albertslund,FALSE,18,2024-12-23,TRUE,5,2.4310413618137408
Alleroed,FALSE,18,2024-12-23,TRUE,5,2.327200869910015
Ballerup,FALSE,18,2024-12-23,TRUE,5,2.133077797451218
Bornholm,FALSE,18,2024-12-23,TRUE,5,2.35799639272002
Broendby,TRUE,18,2024-12-23,TRUE,5,2.1366327189337855
Dragoer,TRUE,18,2024-12-23,TRUE,5,2.1661531991910876
Egedal,FALSE,18,2024-12-23,TRUE,5,2.4818539637967234
Fredensborg,FALSE,18,2024-12-23,TRUE,5,2.422180360835032
Frederiksberg,FALSE,18,2024-12-23,TRUE,5,2.2431199637417985
Frederikssund,TRUE,18,2024-12-23,TRUE,5,2.2583288717215924
Furesoe,FALSE,18,2024-12-23,TRUE,5,2.396768772515869
Gentofte,TRUE,18,2024-12-23,TRUE,5,2.259978990682643
Gladsaxe,FALSE,18,2024-12-23,TRUE,5,2.2784129540895943
Glostrup,TRUE,18,2024-12-23,TRUE,5,2.2397722811461187
Gribskov,TRUE,18,2024-12-23,TRUE,5,2.2119903812807062
Halsnaes,FALSE,18,2024-12-23,TRUE,5,2.4320779264133656
Helsingoer,TRUE,18,2024-12-23,TRUE,5,2.5279620808146834
Herlev,FALSE,18,2024-12-23,TRUE,5,2.1998002522016664
Hilleroed,FALSE,18,2024-12-23,TRUE,5,2.7672701801233113
Hvidovre,FALSE,18,2024-12-23,TRUE,5,2.5307142865407437
Hoeje-Taastrup,FALSE,18,2024-12-23,TRUE,5,2.3498596183310045
Hoersholm,FALSE,18,2024-12-23,TRUE,5,2.4212638739284325
Ishoej,FALSE,18,2024-12-23,TRUE,5,2.3080633183490202
Koebenhavn,TRUE,18,2024-12-23,TRUE,5,2.2959640402065613
Lyngby-Taarbaek,TRUE,18,2024-12-23,TRUE,5,2.23334581726172
Rudersdal,TRUE,18,2024-12-23,TRUE,5,2.0478724261532504
Roedovre,TRUE,18,2024-12-23,TRUE,5,2.287061428276465
Taarnby,TRUE,18,2024-12-23,TRUE,5,2.4503181829088927
Vallensbaek,FALSE,18,2024-12-23,TRUE,5,2.506082080301624
Faxe,FALSE,18,2024-12-23,TRUE,5,2.364029257654929
Greve,TRUE,18,2024-12-23,TRUE,5,2.306613849692207
Guldborgsund,TRUE,18,2024-12-23,TRUE,5,2.5248125025620163
Holbaek,TRUE,18,2024-12-23,TRUE,5,2.4643350916016904
Kalundborg,TRUE,18,2024-12-23,TRUE,5,2.157535292612357
Koege,TRUE,18,2024-12-23,TRUE,5,2.34664161904774
Lejre,FALSE,18,2024-12-23,TRUE,5,2.4600287930987177
Lolland,TRUE,18,2024-12-23,TRUE,5,2.3618374533725497
Naestved,TRUE,18,2024-12-23,TRUE,5,2.3257866623009082
Odsherred,FALSE,18,2024-12-23,TRUE,5,2.335479137959828
Ringsted,FALSE,18,2024-12-23,TRUE,5,2.3043310735212286
Roskilde,TRUE,18,2024-12-23,TRUE,5,2.2940482605011736
Slagelse,TRUE,18,2024-12-23,TRUE,5,2.264743573497864
Solroed,TRUE,18,2024-12-23,TRUE,5,2.2815938412013774
Soroe,FALSE,18,2024-12-23,TRUE,5,2.4646826443499803
Stevns,TRUE,18,2024-12-23,TRUE,5,2.605064300779963
Vordingborg,FALSE,18,2024-12-23,TRUE,5,2.2942509591778815
Assens,FALSE,18,2024-12-23,TRUE,5,2.3354659181540645
Billund,FALSE,18,2024-12-23,TRUE,5,2.374932800998735
Esbjerg,FALSE,18,2024-12-23,TRUE,5,2.568600830429524
Fanoe,FALSE,18,2024-12-23,TRUE,5,2.2409689582378736
Fredericia,FALSE,18,2024-12-23,TRUE,5,2.101600670392101
Faaborg-Midtfyn,FALSE,18,2024-12-23,TRUE,5,2.41110306349162
Haderslev,FALSE,18,2024-12-23,TRUE,5,2.157235582247903
Kerteminde,TRUE,18,2024-12-23,TRUE,5,2.1599470625645516
Kolding,FALSE,18,2024-12-23,TRUE,5,2.552335488199165
Langeland,TRUE,18,2024-12-23,TRUE,5,2.4619129254320966
Middelfart,TRUE,18,2024-12-23,TRUE,5,2.4019614520794756
Nordfyns,TRUE,18,2024-12-23,TRUE,5,2.013440731976014
Nyborg,FALSE,18,2024-12-23,TRUE,5,2.288308197299928
Odense,TRUE,18,2024-12-23,TRUE,5,2.083089231831807
Svendborg,TRUE,18,2024-12-23,TRUE,5,2.4356517258365122
Soenderborg,TRUE,18,2024-12-23,TRUE,5,2.250805276098696
Toender,TRUE,18,2024-12-23,TRUE,5,2.047692769515054
Varde,TRUE,18,2024-12-23,TRUE,5,2.4079785718561357
Vejen,TRUE,18,2024-12-23,TRUE,5,2.4702493560537304
Vejle,TRUE,18,2024-12-23,TRUE,5,2.239408546502756
Aeroe,TRUE,18,2024-12-23,TRUE,5,2.23690519578896
Aabenraa,TRUE,18,2024-12-23,TRUE,5,2.3338356452532434
Favrskov,FALSE,18,2024-12-23,TRUE,5,2.326442829069211
Hedensted,TRUE,18,2024-12-23,TRUE,5,2.4789390442817387
Herning,FALSE,18,2024-12-23,TRUE,5,2.4007016417019837
Holstebro,TRUE,18,2024-12-23,TRUE,5,2.1643558813125217
Horsens,FALSE,18,2024-12-23,TRUE,5,2.198130102278656
Ikast-Brande,FALSE,18,2024-12-23,TRUE,5,2.4162353609247087
Lemvig,TRUE,18,2024-12-23,TRUE,5,2.405229809682921
Norddjurs,FALSE,18,2024-12-23,TRUE,5,2.304263206269396
Odder,FALSE,18,2024-12-23,TRUE,5,2.2993589771992937
Randers,FALSE,18,2024-12-23,TRUE,5,2.3165000251096695
Ringkoebing-Skjern,FALSE,18,2024-12-23,TRUE,5,2.1650669837192917
Samsoe,FALSE,18,2024-12-23,TRUE,5,2.4932179787277597
Silkeborg,TRUE,18,2024-12-23,TRUE,5,2.398797343907527
Skanderborg,FALSE,18,2024-12-23,TRUE,5,2.456024006934861
Skive,FALSE,18,2024-12-23,TRUE,5,2.065827375104993
Struer,TRUE,18,2024-12-23,TRUE,5,2.202542314293948
Syddjurs,FALSE,18,2024-12-23,TRUE,5,2.528974946253978
Viborg,TRUE,18,2024-12-23,TRUE,5,2.3658471392994116
Aarhus,TRUE,18,2024-12-23,TRUE,5,2.217658444526255
Broenderslev,FALSE,18,2024-12-23,TRUE,5,2.2877041559003186
Frederikshavn,TRUE,18,2024-12-23,TRUE,5,2.410169115160286
Hjoerring,FALSE,18,2024-12-23,TRUE,5,2.3852158783290816
Jammerbugt,TRUE,18,2024-12-23,TRUE,5,2.4191431312885694
Laesoe,FALSE,18,2024-12-23,TRUE,5,2.610068357664604
Mariagerfjord,FALSE,18,2024-12-23,TRUE,5,2.3517713984039155
Morsoe,TRUE,18,2024-12-23,TRUE,5,2.2265525815480474
Rebild,TRUE,18,2024-12-23,TRUE,5,2.246791318579233
Thisted,FALSE,18,2024-12-23,TRUE,5,2.39075296959053
Vesthimmerland,TRUE,18,2024-12-23,TRUE,5,2.10364512244163
Aalborg,TRUE,18,2024-12-23,TRUE,5,2.291510262621571
